date,symbols,count
2022-02-15,"bj430510,bj830839,bj831010,bj831039,bj831961,bj833523,bj835640,bj837212,bj839680,sh600079,sh600136,sh600196,sh600210,sh600239,sh600330,sh600363,sh600406,sh600452,sh600529,sh600536,sh600640,sh600703,sh600732,sh600845,sh600875,sh600877,sh600884,sh600893,sh600955,sh600995,sh601222,sh601369,sh601633,sh601869,sh601882,sh603005,sh603010,sh603129,sh603181,sh603218,sh603283,sh603319,sh603338,sh603345,sh603416,sh603599,sh603601,sh603611,sh603633,sh603650,sh603659,sh603663,sh603678,sh603730,sh603733,sh603778,sh603956,sh603960,sh603978,sh603989,sh605066,sh605068,sh605151,sh605177,sh605180,sh605186,sh605218,sh605258,sh605277,sh605288,sh605305,sh605376,sh605555,sh688006,sh688017,sh688018,sh688027,sh688056,sh688059,sh688060,sh688081,sh688093,sh688095,sh688109,sh688111,sh688113,sh688127,sh688168,sh688186,sh688189,sh688191,sh688198,sh688206,sh688222,sh688236,sh688258,sh688277,sh688278,sh688286,sh688288,sh688299,sh688303,sh688308,sh688311,sh688312,sh688316,sh688328,sh688329,sh688339,sh688345,sh688360,sh688366,sh688378,sh688395,sh688399,sh688488,sh688499,sh688508,sh688511,sh688520,sh688550,sh688558,sh688559,sh688561,sh688595,sh688598,sh688600,sh688613,sh688665,sh688678,sh688687,sh688768,sh688779,sz000423,sz000636,sz000657,sz000752,sz000801,sz000938,sz001202,sz002025,sz002030,sz002046,sz002126,sz002139,sz002214,sz002241,sz002270,sz002276,sz002339,sz002346,sz002421,sz002452,sz002454,sz002472,sz002481,sz002518,sz002533,sz002558,sz002568,sz002592,sz002597,sz002623,sz002635,sz002646,sz002651,sz002653,sz002664,sz002726,sz002727,sz002747,sz002782,sz002808,sz002838,sz002847,sz002957,sz002977,sz002979,sz002985,sz002993,sz003000,sz003006,sz300012,sz300014,sz300095,sz300131,sz300212,sz300222,sz300225,sz300253,sz300263,sz300331,sz300357,sz300369,sz300379,sz300415,sz300418,sz300423,sz300433,sz300454,sz300456,sz300458,sz300460,sz300472,sz300490,sz300510,sz300558,sz300582,sz300593,sz300601,sz300602,sz300607,sz300613,sz300620,sz300623,sz300627,sz300634,sz300642,sz300660,sz300677,sz300685,sz300693,sz300712,sz300723,sz300724,sz300729,sz300762,sz300770,sz300782,sz300783,sz300790,sz300792,sz300802,sz300832,sz300833,sz300852,sz300882,sz300908,sz300923,sz300926,sz300932,sz300937,sz300940,sz300946,sz300951,sz300973,sz300990,sz300994,sz301002,sz301021,sz301040,sz301046,sz301047",253
2022-02-16,"bj832145,bj833454,bj871396,sh600143,sh600158,sh600186,sh600211,sh600478,sh600590,sh600804,sh600869,sh603020,sh603038,sh603079,sh603186,sh603189,sh603355,sh603496,sh603516,sh603626,sh603655,sh603683,sh603776,sh603779,sh603880,sh605020,sh605178,sh688003,sh688051,sh688057,sh688078,sh688097,sh688098,sh688188,sh688321,sh688365,sh688389,sh688418,sh688526,sh688619,sh688669,sz000153,sz000659,sz000776,sz002032,sz002045,sz002122,sz002227,sz002385,sz002501,sz002614,sz002650,sz002852,sz002853,sz002860,sz300013,sz300068,sz300173,sz300365,sz300378,sz300420,sz300441,sz300444,sz300532,sz300538,sz300562,sz300591,sz300614,sz300622,sz300657,sz300658,sz300715,sz300786,sz300791,sz300824,sz300898,sz300925,sz300938,sz300955,sz300981,sz300986,sz301061,sz301087,sz301129",84
2022-02-17,"bj839167,bj871642,sh600378,sh600777,sh688185,sh688208,sh688268,sz002050,sz300033,sz300593,sz300656,sz300816",12
2022-02-18,"bj831010,bj831768,bj839680,bj839946,bj871396,sh600239,sh600478,sh603079,sh603158,sh603189,sh603383,sh603496,sh603516,sh603658,sh603708,sh605186,sh605218,sh688088,sh688168,sh688182,sh688229,sh688276,sh688277,sh688316,sh688365,sh688488,sz000564,sz000615,sz000659,sz000801,sz002099,sz002126,sz002332,sz002382,sz002488,sz002853,sz300013,sz300225,sz300253,sz300256,sz300378,sz300379,sz300419,sz300420,sz300433,sz300538,sz300562,sz300624,sz300634,sz300642,sz300925,sz300981,sz301061",53
2022-02-21,"bj430510,bj832145,bj837212,bj838030,sh600079,sh600556,sh600640,sh603020,sh603192,sh603345,sh603533,sh603655,sh603657,sh603687,sh605177,sh605258,sh605339,sh688087,sh688189,sh688236,sh688268,sh688286,sh688328,sh688526,sh688561,sh688687,sh688793,sz002032,sz002214,sz002216,sz002227,sz002346,sz002592,sz002651,sz002780,sz002993,sz300006,sz300162,sz300209,sz300219,sz300251,sz300391,sz300415,sz300418,sz300454,sz300602,sz300672,sz300715,sz300745,sz300783,sz300805,sz300824,sz300834,sz300898,sz300955,sz301129",56
2022-02-22,"bj833454,bj835640,bj871642,bj872925,sh603906,sh688396,sh688536,sz002747,sz300014,sz300331",10
2022-02-23,"bj430510,bj831768,bj832145,bj839167,bj871396,bj871553,sh600038,sh600158,sh600399,sh600862,sh600875,sh600876,sh600958,sh601633,sh601702,sh603278,sh603345,sh603533,sh603626,sh603657,sh603678,sh603687,sh603708,sh603777,sh605068,sh605089,sh605218,sh605299,sh605339,sh605376,sh688006,sh688033,sh688056,sh688062,sh688089,sh688097,sh688111,sh688127,sh688169,sh688188,sh688198,sh688208,sh688236,sh688257,sh688272,sh688276,sh688301,sh688386,sh688622,sh688656,sh688667,sh688687,sh688696,sh688737,sh688786,sh688793,sz000564,sz002045,sz002048,sz002214,sz002242,sz002245,sz002346,sz002382,sz002592,sz002651,sz002653,sz002803,sz002985,sz300033,sz300219,sz300251,sz300253,sz300415,sz300418,sz300433,sz300454,sz300538,sz300602,sz300624,sz300715,sz300731,sz300745,sz300792,sz300816,sz300824,sz300834,sz300856,sz300894,sz300910,sz300981,sz300986,sz301061,sz301129",94
2022-02-24,"sh688520,sz002165",2
2022-02-25,"bj831726,bj831768,bj834475,bj838030,bj839946,bj871396,bj871553,sh600136,sh600158,sh600289,sh600640,sh601968,sh603020,sh603278,sh603313,sh603338,sh603517,sh603630,sh603639,sh603708,sh605218,sh605299,sh605337,sh605388,sh688198,sh688208,sh688246,sh688277,sz002099,sz002153,sz002168,sz002242,sz002346,sz002355,sz002382,sz002488,sz002516,sz002541,sz002602,sz002803,sz002847,sz002939,sz002993,sz003006,sz300251,sz300253,sz300413,sz300418,sz300454,sz300731,sz300816,sz300824,sz300856,sz300910,sz300981,sz300999,sz301087",57
2022-02-28,"bj835368,sh600203,sh600478,sh600977,sh601360,sh603038,sh603192,sh603383,sh603626,sh603687,sh603737,sh603776,sh603777,sh603960,sh605089,sh605177,sh605339,sh688108,sh688111,sh688236,sh688318,sh688365,sz000062,sz000801,sz002048,sz002127,sz002174,sz002458,sz002468,sz002653,sz002739,sz002780,sz002798,sz002853,sz002892,sz300133,sz300378,sz300616,sz300624,sz300657,sz300834,sz300898,sz300940,sz300973,sz300997",45
2022-03-01,"bj830799,bj831961,bj835174,bj838030,sh600031,sh600198,sh600211,sh600280,sh600340,sh600536,sh600640,sh600892,sh600906,sh601236,sh601528,sh601633,sh601636,sh603020,sh603022,sh603059,sh603096,sh603189,sh603345,sh603377,sh603496,sh603533,sh603629,sh605198,sh605299,sh688246,sh688619,sh688669,sh688737,sz000564,sz000571,sz000860,sz000869,sz001216,sz002164,sz002165,sz002227,sz002251,sz002342,sz002384,sz002510,sz002555,sz002558,sz002646,sz002695,sz002734,sz002791,sz002939,sz002989,sz002995,sz003010,sz300002,sz300027,sz300033,sz300136,sz300162,sz300209,sz300242,sz300391,sz300420,sz300538,sz300715,sz300770,sz300785,sz300805,sz300830,sz300892,sz300907,sz300917,sz300923,sz300925,sz300986",76
2022-03-02,"bj834475,bj836239,bj836433,bj837212,bj871642,sh600158,sh600289,sh603600,sh603708,sh605118,sh688577,sz000062,sz001206,sz002045,sz002146,sz002262,sz002445,sz002592,sz002766,sz002918,sz002993,sz300006,sz300256,sz300280,sz300806,sz300816,sz300993,sz301021,sz301061",29
2022-03-03,"bj831768,bj832000,bj835174,bj836149,bj836720,bj871553,bj872925,sh600198,sh601236,sh605108,sh605589,sh688106,sh688262,sh688488,sz000626,sz002440,sz002653,sz300454,sz300920",19
2022-03-04,"bj430510,sh600265,sh600556,sh603444,sh603583,sh603712,sh688027,sh688198,sh688236,sh688776,sz002045,sz002384,sz002555,sz002624,sz002734,sz003011,sz300379,sz300413,sz300418,sz300494,sz300558,sz300710,sz300793,sz300955,sz300973,sz301025",26
2022-03-07,"bj835305,sh600906,sh600984,sh603982,sh688089,sh688670,sz000981,sz001219,sz002869,sz002879,sz301052",11
2022-03-08,"sh688083,sh688111,sh688131,sz000568,sz001227,sz002475,sz002850,sz300033,sz300909",9
2022-03-09,"bj839946,sh600298,sh600483,sh600660,sh600779,sh600845,sh600885,sh600984,sh603028,sh603035,sh603192,sh603305,sh603313,sh603348,sh603369,sh603444,sh603530,sh603659,sh605133,sh688100,sh688112,sh688179,sh688328,sh688595,sz002028,sz002036,sz002048,sz002056,sz002153,sz002410,sz002452,sz002527,sz002541,sz002555,sz002594,sz002812,sz300073,sz300419,sz300496,sz300598,sz300679,sz300745,sz300949,sz300953,sz300993",45
2022-03-10,"bj430510,bj830799,bj831961,bj832278,bj833523,bj833873,bj835185,bj835368,bj835640,bj836720,bj837212,bj839167,bj871642,bj872925,sh600131,sh600196,sh600330,sh600418,sh600556,sh600577,sh600641,sh600699,sh600774,sh600785,sh600850,sh600872,sh600882,sh600933,sh600998,sh601058,sh601100,sh601126,sh601137,sh601155,sh601567,sh601636,sh601966,sh603026,sh603031,sh603032,sh603086,sh603099,sh603228,sh603239,sh603308,sh603317,sh603338,sh603377,sh603378,sh603507,sh603583,sh603610,sh603639,sh603716,sh603836,sh603871,sh603897,sh603906,sh603939,sh603982,sh603985,sh605089,sh605090,sh605305,sh605319,sh605376,sh688006,sh688007,sh688017,sh688027,sh688030,sh688078,sh688111,sh688118,sh688121,sh688127,sh688128,sh688133,sh688148,sh688166,sh688185,sh688189,sh688195,sh688198,sh688222,sh688239,sh688277,sh688289,sh688316,sh688339,sh688383,sh688388,sh688389,sh688499,sh688500,sh688529,sh688561,sh688633,sh688661,sh688667,sh688668,sh688670,sh688676,sh688678,sh688772,sz000049,sz000059,sz000153,sz000403,sz000558,sz000596,sz000626,sz000681,sz000812,sz000826,sz000970,sz000995,sz002026,sz002045,sz002050,sz002063,sz002074,sz002096,sz002139,sz002213,sz002243,sz002292,sz002326,sz002369,sz002382,sz002384,sz002425,sz002429,sz002434,sz002568,sz002585,sz002602,sz002688,sz002705,sz002747,sz002766,sz002789,sz002791,sz002803,sz002824,sz002879,sz002982,sz003032,sz003039,sz300031,sz300044,sz300052,sz300115,sz300142,sz300148,sz300165,sz300198,sz300206,sz300207,sz300213,sz300220,sz300225,sz300253,sz300277,sz300347,sz300351,sz300354,sz300374,sz300382,sz300391,sz300421,sz300435,sz300439,sz300443,sz300449,sz300456,sz300459,sz300507,sz300512,sz300556,sz300558,sz300572,sz300601,sz300632,sz300635,sz300670,sz300677,sz300731,sz300737,sz300757,sz300759,sz300781,sz300785,sz300813,sz300815,sz300816,sz300830,sz300832,sz300844,sz300860,sz300863,sz300870,sz300901,sz300917,sz300932,sz300941,sz300969,sz300987,sz300994,sz301012,sz301025,sz301031,sz301052,sz301066,sz301087,sz301092,sz301128,sz301133",218
2022-03-11,"bj870436,sh600143,sh600158,sh600265,sh601156,sh601236,sh601633,sh603313,sh603511,sh603721,sh603737,sh605068,sh688003,sh688022,sh688023,sh688039,sh688065,sh688071,sh688083,sh688103,sh688162,sh688208,sh688626,sh688786,sz002127,sz002232,sz002381,sz002385,sz002517,sz002655,sz002891,sz300043,sz300258,sz300722,sz300767,sz300791,sz300843,sz300857,sz300910,sz300967,sz301206",41
2022-03-16,"bj430090,bj833454,bj833523,bj835185,bj835640,bj836239,bj837212,bj839167,bj870436,bj871642,sh600265,sh600483,sh600556,sh600577,sh600588,sh600715,sh600785,sh600882,sh600933,sh601100,sh601126,sh601137,sh601636,sh603000,sh603158,sh603197,sh603213,sh603230,sh603239,sh603308,sh603313,sh603338,sh603369,sh603583,sh603610,sh603663,sh603693,sh603703,sh603727,sh603737,sh603767,sh603773,sh603786,sh603871,sh603920,sh603982,sh603985,sh605068,sh605090,sh605133,sh605167,sh605305,sh605319,sh605376,sh688017,sh688021,sh688023,sh688025,sh688033,sh688039,sh688078,sh688128,sh688158,sh688169,sh688277,sh688408,sh688561,sh688663,sh688772,sh688793,sz000681,sz000786,sz000887,sz000923,sz000968,sz002026,sz002072,sz002096,sz002139,sz002157,sz002213,sz002372,sz002381,sz002385,sz002429,sz002475,sz002529,sz002531,sz002555,sz002585,sz002602,sz002612,sz002767,sz002825,sz002879,sz002891,sz002895,sz002906,sz002921,sz002943,sz002976,sz003001,sz300031,sz300087,sz300148,sz300196,sz300253,sz300277,sz300331,sz300382,sz300394,sz300415,sz300421,sz300435,sz300459,sz300471,sz300502,sz300556,sz300572,sz300580,sz300670,sz300679,sz300691,sz300729,sz300731,sz300737,sz300765,sz300816,sz300842,sz300843,sz300857,sz300860,sz300870,sz300893,sz300910,sz300932,sz300941,sz300943,sz300967,sz300969,sz300979,sz300987,sz300996,sz301012,sz301092,sz301155,sz301206",147
2022-03-17,"bj831961,sh600872,sh603032,sh603101,sh603214,sh603317,sh603825,sh605007,sh688027,sh688131,sz000506,sz000516,sz000525,sz000708,sz002374,sz002463,sz002640,sz002766,sz300832,sz301123",20
2022-03-18,sh603717,1
2022-03-23,"sh600660,sh603869,sh603985,sh688027,sz300870,sz301069",6
2022-03-25,"sh603036,sh688115",2
2022-03-28,"sh600660,sh603209,sh688078",3
2022-03-29,"sh600110,sh603693,sh688201,sh688306,sh688408,sz000301,sz002812,sz301256",8
2022-03-30,"bj871642,sh600115,sh600745,sh600821,sh601799,sh603308,sh603369,sh603985,sh603990,sh605305,sh605376,sh688020,sh688021,sh688027,sh688033,sh688078,sh688112,sh688115,sh688166,sh688282,sh688590,sh688793,sz002475,sz002529,sz002531,sz002585,sz002767,sz300253,sz300294,sz300314,sz300679,sz300693,sz300767,sz300816,sz300842,sz300866,sz301040,sz301082,sz301102,sz301138",40
2022-03-31,sh603036,1
2022-04-01,"sh600745,sh600821,sh603727,sh603985,sh688306,sz000972,sz300870,sz301102",8
2022-04-06,"sh600310,sh600499,sh688197,sh688468,sz000981,sz002585,sz300294,sz300843,sz301033,sz301040,sz301092",11
2022-04-07,"sh601799,sh688112,sz002241",3
2022-04-08,"sh600011,sh600732,sh600741,sh600875,sh601126,sh601137,sh603132,sh603596,sh603985,sh688033,sh688676,sz002487,sz300767",13
2022-04-11,"sh688185,sh688197,sh688468",3
2022-04-12,"bj835670,bj836239,sh600577,sh600660,sh600745,sh600875,sh601799,sh603129,sh603213,sh603308,sh603881,sh603895,sh603985,sh605117,sh688007,sh688018,sh688022,sh688025,sh688029,sh688288,sh688295,sh688306,sh688339,sh688560,sz002026,sz002585,sz002878,sz002891,sz002922,sz300047,sz300165,sz300253,sz300319,sz300614,sz300670,sz300690,sz300772,sz300842,sz300843,sz300870,sz300872,sz300943,sz300969,sz301040,sz301046,sz301072,sz301078,sz301080,sz301082,sz301092,sz301188,sz301268",52
2022-04-13,"sh605333,sh688197,sz000875,sz002756,sz002810,sz300994",6
2022-04-14,"bj835670,bj837212,sh600053,sh600114,sh600116,sh600182,sh600267,sh600460,sh600654,sh600732,sh600745,sh600817,sh600862,sh600876,sh600885,sh600933,sh601126,sh603055,sh603171,sh603197,sh603260,sh603303,sh603308,sh603348,sh603583,sh603595,sh603633,sh603650,sh603895,sh603920,sh603982,sh603990,sh603997,sh605068,sh605507,sh688007,sh688021,sh688029,sh688110,sh688121,sh688158,sh688162,sh688266,sh688268,sh688272,sh688282,sh688299,sh688315,sh688329,sh688356,sh688383,sh688508,sh688580,sh688608,sh688617,sh688686,sh688687,sh688788,sz000408,sz000504,sz000506,sz000555,sz000591,sz000768,sz000949,sz002050,sz002241,sz002291,sz002455,sz002463,sz002516,sz002534,sz002669,sz002690,sz002762,sz002777,sz002819,sz002852,sz002873,sz002881,sz002908,sz002922,sz002935,sz003022,sz300019,sz300020,sz300040,sz300166,sz300171,sz300207,sz300219,sz300319,sz300320,sz300322,sz300323,sz300339,sz300348,sz300360,sz300369,sz300389,sz300402,sz300412,sz300428,sz300451,sz300474,sz300490,sz300501,sz300502,sz300520,sz300531,sz300537,sz300561,sz300608,sz300609,sz300614,sz300638,sz300655,sz300657,sz300667,sz300683,sz300687,sz300726,sz300731,sz300740,sz300767,sz300776,sz300816,sz300821,sz300829,sz300832,sz300871,sz300893,sz300895,sz300905,sz300907,sz300921,sz300941,sz300965,sz300969,sz300978,sz300986,sz300995,sz301015,sz301018,sz301025,sz301026,sz301047,sz301092,sz301099,sz301108,sz301138,sz301166,sz301178,sz301206,sz301221",155
2022-04-15,"bj837344,sh600011,sh600587,sh600821,sh600976,sh601137,sh601208,sh601877,sh601965,sh603297,sh603693,sh603806,sh605011,sh605117,sh688020,sh688023,sh688167,sh688185,sh688595,sh688597,sh688680,sh688682,sh688798,sz000009,sz000537,sz000739,sz000791,sz000862,sz000875,sz002350,sz002402,sz002724,sz002906,sz300211,sz300212,sz300393,sz300558,sz300724,sz300738,sz300763,sz300850,sz301082,sz301119,sz301213",44
2022-04-18,"bj836239,sh600136,sh600218,sh600418,sh600577,sh600641,sh600732,sh600817,sh600862,sh600880,sh600956,sh603050,sh603088,sh603098,sh603105,sh603109,sh603171,sh603218,sh603230,sh603326,sh603330,sh603396,sh603520,sh603583,sh603626,sh603803,sh605098,sh605196,sh605378,sh688018,sh688021,sh688026,sh688028,sh688039,sh688100,sh688103,sh688107,sh688116,sh688121,sh688127,sh688138,sh688148,sh688158,sh688162,sh688166,sh688182,sh688190,sh688230,sh688260,sh688266,sh688268,sh688272,sh688282,sh688288,sh688296,sh688299,sh688339,sh688388,sh688517,sh688560,sh688580,sh688608,sh688617,sh688625,sh688626,sh688633,sh688662,sh688663,sh688676,sh688686,sh688687,sh688698,sh688766,sh688787,sz000546,sz000555,sz000626,sz000692,sz000811,sz000829,sz002026,sz002135,sz002158,sz002218,sz002243,sz002256,sz002281,sz002309,sz002331,sz002444,sz002487,sz002531,sz002534,sz002585,sz002606,sz002623,sz002706,sz002709,sz002747,sz002756,sz002790,sz002810,sz002824,sz002837,sz002849,sz002858,sz002881,sz002897,sz002922,sz002987,sz003011,sz003042,sz300035,sz300040,sz300055,sz300068,sz300098,sz300113,sz300118,sz300134,sz300150,sz300166,sz300182,sz300184,sz300207,sz300224,sz300248,sz300250,sz300253,sz300263,sz300264,sz300265,sz300274,sz300277,sz300286,sz300322,sz300323,sz300329,sz300333,sz300338,sz300339,sz300348,sz300376,sz300386,sz300407,sz300430,sz300443,sz300450,sz300477,sz300490,sz300493,sz300499,sz300531,sz300542,sz300561,sz300565,sz300566,sz300569,sz300578,sz300590,sz300602,sz300605,sz300609,sz300614,sz300624,sz300630,sz300638,sz300640,sz300655,sz300656,sz300670,sz300690,sz300691,sz300693,sz300702,sz300706,sz300709,sz300711,sz300762,sz300767,sz300786,sz300814,sz300826,sz300827,sz300842,sz300843,sz300844,sz300857,sz300860,sz300866,sz300870,sz300871,sz300890,sz300921,sz300941,sz300943,sz300960,sz300965,sz300977,sz300994,sz300996,sz301006,sz301011,sz301018,sz301020,sz301021,sz301025,sz301031,sz301033,sz301040,sz301041,sz301049,sz301056,sz301065,sz301068,sz301075,sz301083,sz301098,sz301100,sz301138,sz301178,sz301179,sz301182,sz301193,sz301211",225
2022-04-19,"sh600192,sh600267,sh600459,sh600499,sh600633,sh600654,sh600715,sh601798,sh603026,sh603187,sh603466,sh603825,sh603895,sh603985,sh605168,sh605299,sh688065,sh688217,sh688313,sh688329,sh688597,sh688768,sz000408,sz000533,sz000590,sz000791,sz000949,sz002017,sz002235,sz002279,sz002291,sz002316,sz002364,sz002467,sz002528,sz002605,sz002607,sz002642,sz002649,sz002728,sz002733,sz002762,sz002828,sz002835,sz002845,sz002852,sz002871,sz002873,sz002898,sz002902,sz002908,sz002951,sz003001,sz003002,sz300058,sz300079,sz300081,sz300219,sz300220,sz300228,sz300247,sz300288,sz300341,sz300355,sz300360,sz300377,sz300391,sz300423,sz300452,sz300459,sz300494,sz300583,sz300615,sz300675,sz300731,sz300773,sz300785,sz300966,sz301015,sz301017,sz301024,sz301026",82
2022-04-20,"sh600241,sh600861,sh601100,sh603313,sh603583,sh688161,sh688339,sh688580,sh688625,sz000812,sz002191,sz002444,sz002524,sz300201,sz300211,sz300451,sz300558,sz300866,sz300962,sz301048",20
2022-04-21,sh688636,1
2022-04-22,"bj835368,bj837344,sh600106,sh600462,sh600539,sh600883,sh600885,sh600956,sh601218,sh603083,sh603128,sh603132,sh603216,sh603230,sh603267,sh603326,sh603335,sh603458,sh603693,sh603876,sh688186,sh688217,sh688282,sh688306,sh688355,sh688639,sh688687,sh688799,sz000301,sz000537,sz000591,sz000692,sz000935,sz002049,sz002076,sz002099,sz002117,sz002191,sz002256,sz002375,sz002390,sz002444,sz002531,sz002585,sz002721,sz002828,sz002878,sz002918,sz003003,sz300035,sz300055,sz300109,sz300130,sz300198,sz300201,sz300207,sz300407,sz300428,sz300443,sz300557,sz300562,sz300566,sz300568,sz300569,sz300614,sz300640,sz300656,sz300687,sz300844,sz300850,sz300878,sz300965,sz300987,sz301006,sz301008,sz301021,sz301024,sz301040,sz301056,sz301065,sz301075,sz301083,sz301100,sz301101,sz301108,sz301138,sz301179,sz301182,sz301211",89
2022-04-25,"bj835670,sz002671,sz300313",3
2022-04-26,"bj835368,sh600053,sh600267,sh600312,sh600329,sh600438,sh600491,sh600745,sh600765,sh600883,sh601012,sh601865,sh603117,sh603583,sh603637,sh603896,sh688021,sh688022,sh688032,sh688058,sh688100,sh688112,sh688162,sh688166,sh688189,sh688190,sh688260,sh688266,sh688272,sh688276,sh688296,sh688383,sh688508,sh688598,sh688617,sh688625,sh688626,sh688767,sz000546,sz000626,sz000809,sz000927,sz000928,sz002241,sz002431,sz002460,sz002706,sz002806,sz002823,sz002825,sz002902,sz002919,sz002949,sz002960,sz002991,sz003001,sz003002,sz003017,sz300055,sz300109,sz300111,sz300118,sz300130,sz300141,sz300148,sz300151,sz300194,sz300209,sz300217,sz300224,sz300260,sz300280,sz300360,sz300366,sz300376,sz300428,sz300447,sz300459,sz300477,sz300485,sz300494,sz300558,sz300571,sz300615,sz300630,sz300642,sz300675,sz300712,sz300725,sz300740,sz300743,sz300747,sz300763,sz300765,sz300860,sz300878,sz300925,sz300937,sz300949,sz300953,sz301015,sz301017,sz301029,sz301075",104
